IDPasivo;Nombre_Institucion;CategoriaCargo_Nombre;Nombre_Pasivo;Apellidos_Pasivo;CodigoNacionalidadIso_Pasivo;DocumentoPaisIso_Pasivo;FechaInicio_Pasivo;FechaTermino_Pasivo;LinkAudienciaReunion_Pasivo;LinkViajes_Pasivo;LinkDonativos_Pasivo;CargoFuncion_Pasivo;IDORPortal_Institucion
34999;MINISTERIO PUBLICO;Fiscal Regional del Ministerio Público;CRISTIAN RODRIGO;PAREDES  VALENZUELA;CHL;CHL;2014-11-28;2021-08-04;http://www.fiscaliadechile.cl/transparencia/lobby/reuniones.htm;http://www.fiscaliadechile.cl/transparencia/lobby/viajes.htm;http://www.fiscaliadechile.cl/transparencia/lobby/donaciones.htm;FISCAL REGIONAL IX REGION;NR008
35000;MINISTERIO PUBLICO;Fiscal Regional del Ministerio Público;MARCOS ALBERTO;EMILFORK  KONOW;CHL;CHL;2014-11-28;2019-10-28;http://www.fiscaliadechile.cl/transparencia/lobby/reuniones.htm;http://www.fiscaliadechile.cl/transparencia/lobby/viajes.htm;http://www.fiscaliadechile.cl/transparencia/lobby/donaciones.htm;FISCAL REGIONAL X REGION;NR008
35001;MINISTERIO PUBLICO;Fiscal Regional del Ministerio Público; PEDRO ENRIQUE;SALGADO  GONZALEZ;CHL;CHL;2014-11-28;2018-01-11;http://www.fiscaliadechile.cl/transparencia/lobby/reuniones.htm;http://www.fiscaliadechile.cl/transparencia/lobby/viajes.htm;http://www.fiscaliadechile.cl/transparencia/lobby/donaciones.htm;FISCAL REGIONAL XI REGION;NR008
35002;MINISTERIO PUBLICO;Fiscal Regional del Ministerio Público;JUAN AGUSTIN;MELENDEZ  DUPLAQUET;CHL;CHL;2014-11-28;2018-01-10;http://www.fiscaliadechile.cl/transparencia/lobby/reuniones.htm;http://www.fiscaliadechile.cl/transparencia/lobby/viajes.htm;http://www.fiscaliadechile.cl/transparencia/lobby/donaciones.htm;FISCAL REGIONAL XII REGION;NR008
35003;MINISTERIO PUBLICO;Fiscal Regional del Ministerio Público;ANDRES;MONTES  CRUZ;CHL;CHL;2014-11-28;2018-09-15;http://www.fiscaliadechile.cl/transparencia/lobby/reuniones.htm;http://www.fiscaliadechile.cl/transparencia/lobby/viajes.htm;http://www.fiscaliadechile.cl/transparencia/lobby/donaciones.htm;FISCAL REGIONAL METROPOLITANO CENTRO NORTE;NR008
35004;MINISTERIO PUBLICO;Fiscal Regional del Ministerio Público;ALBERTO;AYALA  GUTIERREZ;CHL;CHL;2014-11-28;2019-08-01;http://www.fiscaliadechile.cl/transparencia/lobby/reuniones.htm;http://www.fiscaliadechile.cl/transparencia/lobby/viajes.htm;http://www.fiscaliadechile.cl/transparencia/lobby/donaciones.htm;FISCAL REGIONAL METROPOLITANO ORIENTE;NR008
35005;MINISTERIO PUBLICO;Fiscal Regional del Ministerio Público;RAUL ALFONSO;GUZMAN  URIBE;CHL;CHL;2014-11-28;2019-06-16;http://www.fiscaliadechile.cl/transparencia/lobby/reuniones.htm;http://www.fiscaliadechile.cl/transparencia/lobby/viajes.htm;http://www.fiscaliadechile.cl/transparencia/lobby/donaciones.htm;FISCAL REGIONAL METROPOLITANO SUR;NR008
35006;MINISTERIO PUBLICO;Fiscal Regional del Ministerio Público;SOLANGE PAOLA;HUERTA  REYES;CHL;CHL;2014-11-28;2016-01-21;http://www.fiscaliadechile.cl/transparencia/lobby/reuniones.htm;http://www.fiscaliadechile.cl/transparencia/lobby/viajes.htm;http://www.fiscaliadechile.cl/transparencia/lobby/donaciones.htm;FISCAL REGIONAL METROPOLITANO OCCIDENTE;NR008
35007;MINISTERIO PUBLICO;Fiscal Regional del Ministerio Público;JAVIERA ANDREA;LOPEZ  OSSANDON;CHL;CHL;2014-11-28;2021-02-01;http://www.fiscaliadechile.cl/transparencia/lobby/reuniones.htm;http://www.fiscaliadechile.cl/transparencia/lobby/viajes.htm;http://www.fiscaliadechile.cl/transparencia/lobby/donaciones.htm;FISCAL REGIONAL XIV REGION;NR008
35008;MINISTERIO PUBLICO;Fiscal Regional del Ministerio Público;RAFAEL LEOPOLDO;MERA  MUÑOZ;CHL;CHL;2014-11-28;2015-10-02;http://www.fiscaliadechile.cl/transparencia/lobby/reuniones.htm;http://www.fiscaliadechile.cl/transparencia/lobby/viajes.htm;http://www.fiscaliadechile.cl/transparencia/lobby/donaciones.htm;FISCAL REGIONAL XV REGION;NR008
35009;MINISTERIO PUBLICO;Otro;JORGE JOSE WINSTON;ABBOTT  CHARME;CHL;CHL;2014-11-28;;http://www.fiscaliadechile.cl/transparencia/lobby/reuniones.htm;http://www.fiscaliadechile.cl/transparencia/lobby/viajes.htm;http://www.fiscaliadechile.cl/transparencia/lobby/donaciones.htm;DIRECTOR EJECUTIVO NACIONAL;NR008
35010;MINISTERIO PUBLICO;Otro;ENRIQUE ALEJANDRO;RODRIGUEZ  CASANOVA;CHL;CHL;2014-11-28;;http://www.fiscaliadechile.cl/transparencia/lobby/reuniones.htm;http://www.fiscaliadechile.cl/transparencia/lobby/viajes.htm;http://www.fiscaliadechile.cl/transparencia/lobby/donaciones.htm;DIRECTOR EJECUTIVO REGIONAL I REGION;NR008
35011;MINISTERIO PUBLICO;Otro;ANDREA GLORIA;FARET  CASAS-CORDERO;CHL;CHL;2014-11-28;;http://www.fiscaliadechile.cl/transparencia/lobby/reuniones.htm;http://www.fiscaliadechile.cl/transparencia/lobby/viajes.htm;http://www.fiscaliadechile.cl/transparencia/lobby/donaciones.htm;DIRECTOR EJECUTIVO REGIONAL II REGION;NR008
35012;MINISTERIO PUBLICO;Otro;NEYLAN OVED LUIS;VALDIVIA  ROJO;CHL;CHL;2014-11-28;;http://www.fiscaliadechile.cl/transparencia/lobby/reuniones.htm;http://www.fiscaliadechile.cl/transparencia/lobby/viajes.htm;http://www.fiscaliadechile.cl/transparencia/lobby/donaciones.htm;DIRECTOR EJECUTIVO REGIONAL III REGION;NR008
35013;MINISTERIO PUBLICO;Otro;ADIO MARCELLO;GONZALEZ  CORTES;CHL;CHL;2014-11-28;;http://www.fiscaliadechile.cl/transparencia/lobby/reuniones.htm;http://www.fiscaliadechile.cl/transparencia/lobby/viajes.htm;http://www.fiscaliadechile.cl/transparencia/lobby/donaciones.htm;DIRECTOR EJECUTIVO REGIONAL IV REGION;NR008
35014;MINISTERIO PUBLICO;Otro;EDUARDO ANDRES;FERNANDEZ  MORALES;CHL;CHL;2014-11-28;;http://www.fiscaliadechile.cl/transparencia/lobby/reuniones.htm;http://www.fiscaliadechile.cl/transparencia/lobby/viajes.htm;http://www.fiscaliadechile.cl/transparencia/lobby/donaciones.htm;DIRECTOR EJECUTIVO REGIONAL V REGION;NR008
35015;MINISTERIO PUBLICO;Otro;JUAN PABLO;DIAZ-MUÑOZ  GONZALEZ;CHL;CHL;2014-11-28;;http://www.fiscaliadechile.cl/transparencia/lobby/reuniones.htm;http://www.fiscaliadechile.cl/transparencia/lobby/viajes.htm;http://www.fiscaliadechile.cl/transparencia/lobby/donaciones.htm;DIRECTOR EJECUTIVO REGIONAL VI REGION;NR008
35016;MINISTERIO PUBLICO;Otro;MONICA PATRICIA;CERDA  SAN MARTIN;CHL;CHL;2014-11-28;;http://www.fiscaliadechile.cl/transparencia/lobby/reuniones.htm;http://www.fiscaliadechile.cl/transparencia/lobby/viajes.htm;http://www.fiscaliadechile.cl/transparencia/lobby/donaciones.htm;DIRECTOR EJECUTIVO REGIONAL VII REGION;NR008
35017;MINISTERIO PUBLICO;Otro;JOSE AURELIO;VALDIVIA  ACUÑA;CHL;CHL;2014-11-28;;http://www.fiscaliadechile.cl/transparencia/lobby/reuniones.htm;http://www.fiscaliadechile.cl/transparencia/lobby/viajes.htm;http://www.fiscaliadechile.cl/transparencia/lobby/donaciones.htm;DIRECTOR EJECUTIVO REGIONAL VIII REGION;NR008
35018;MINISTERIO PUBLICO;Otro;CARLOS MAURICIO;CARVAJAL  BUSTOS;CHL;CHL;2014-11-28;;http://www.fiscaliadechile.cl/transparencia/lobby/reuniones.htm;http://www.fiscaliadechile.cl/transparencia/lobby/viajes.htm;http://www.fiscaliadechile.cl/transparencia/lobby/donaciones.htm;DIRECTOR EJECUTIVO REGIONAL IX REGION;NR008
35019;MINISTERIO PUBLICO;Otro;LUIS ALBERTO;DELGADO  VALLEDOR;CHL;CHL;2014-11-28;;http://www.fiscaliadechile.cl/transparencia/lobby/reuniones.htm;http://www.fiscaliadechile.cl/transparencia/lobby/viajes.htm;http://www.fiscaliadechile.cl/transparencia/lobby/donaciones.htm;DIRECTOR EJECUTIVO REGIONAL X REGION;NR008
35020;MINISTERIO PUBLICO;Otro;MARCELO JAVIER;MARCOS  PEÑA;CHL;CHL;2014-11-28;;http://www.fiscaliadechile.cl/transparencia/lobby/reuniones.htm;http://www.fiscaliadechile.cl/transparencia/lobby/viajes.htm;http://www.fiscaliadechile.cl/transparencia/lobby/donaciones.htm;DIRECTOR EJECUTIVO REGIONAL XI REGION;NR008
35021;MINISTERIO PUBLICO;Otro;ALFREDO EDUARDO;FONSECA  MIHOVILOVIC;CHL;CHL;2014-11-28;;http://www.fiscaliadechile.cl/transparencia/lobby/reuniones.htm;http://www.fiscaliadechile.cl/transparencia/lobby/viajes.htm;http://www.fiscaliadechile.cl/transparencia/lobby/donaciones.htm;DIRECTOR EJECUTIVO REGIONAL XII REGION;NR008
35022;MINISTERIO PUBLICO;Otro;PAZ DEL PILAR;PEREZ  RAMIREZ;CHL;CHL;2014-11-28;;http://www.fiscaliadechile.cl/transparencia/lobby/reuniones.htm;http://www.fiscaliadechile.cl/transparencia/lobby/viajes.htm;http://www.fiscaliadechile.cl/transparencia/lobby/donaciones.htm;DIRECTOR EJECUTIVO REGIONAL METROPOLITANO CENTRO NORTE ;NR008
35023;MINISTERIO PUBLICO;Otro;HECTOR RAMON;FERNANDEZ  ORELLANA;CHL;CHL;2014-11-28;;http://www.fiscaliadechile.cl/transparencia/lobby/reuniones.htm;http://www.fiscaliadechile.cl/transparencia/lobby/viajes.htm;http://www.fiscaliadechile.cl/transparencia/lobby/donaciones.htm;DIRECTOR EJECUTIVO REGIONAL MTEROPOLITANO ORIENTE;NR008
35024;MINISTERIO PUBLICO;Otro;IVAN DAVID;FUENZALIDA  SUAREZ;CHL;CHL;2014-11-28;;http://www.fiscaliadechile.cl/transparencia/lobby/reuniones.htm;http://www.fiscaliadechile.cl/transparencia/lobby/viajes.htm;http://www.fiscaliadechile.cl/transparencia/lobby/donaciones.htm;DIRECTOR EJECUTIVO REGIONAL METROPOLITANO SUR;NR008
35025;MINISTERIO PUBLICO;Otro;ANTONIO FELIPE;MARANGUNIC  HINOJOSA;CHL;CHL;2014-11-28;;http://www.fiscaliadechile.cl/transparencia/lobby/reuniones.htm;http://www.fiscaliadechile.cl/transparencia/lobby/viajes.htm;http://www.fiscaliadechile.cl/transparencia/lobby/donaciones.htm;DIRECTOR EJECUTIVO REGIONAL METROPOLITANO OCCIDENTE;NR008
35026;MINISTERIO PUBLICO;Otro;CARLOS HUBERTO;NAVARRO  SILVA;CHL;CHL;2014-11-28;;http://www.fiscaliadechile.cl/transparencia/lobby/reuniones.htm;http://www.fiscaliadechile.cl/transparencia/lobby/viajes.htm;http://www.fiscaliadechile.cl/transparencia/lobby/donaciones.htm;DIRECTOR EJECUTIVO REGIONAL XIV REGION;NR008
35027;MINISTERIO PUBLICO;Otro;LORENA ISABEL;SANDAÑA  JENO;CHL;CHL;2014-11-28;;http://www.fiscaliadechile.cl/transparencia/lobby/reuniones.htm;http://www.fiscaliadechile.cl/transparencia/lobby/viajes.htm;http://www.fiscaliadechile.cl/transparencia/lobby/donaciones.htm;DIRECTOR EJECUTIVO REGIONAL XV REGION;NR008
80181;CAMARA DE DIPUTADOS;Diputado;Sergio;Aguiló Melo;CHL;CHL;2014-11-29;;http://www.camara.cl/camara/agenda_lobby.aspx?spaid=61&parid=802;http://www.camara.cl/camara/transparencia/viajes.aspx?spaid=61;http://www.camara.cl/camara/transparencia/donaciones.aspx?spaid=61;Diputado;NR006
80182;CAMARA DE DIPUTADOS;Diputado;Jenny;Alvarez Vera;CHL;CHL;2014-11-29;;http://www.camara.cl/camara/agenda_lobby.aspx?spaid=119&parid=968;http://www.camara.cl/camara/transparencia/viajes.aspx?spaid=119;http://www.camara.cl/camara/transparencia/donaciones.aspx?spaid=119;Diputado;NR006
80183;CAMARA DE DIPUTADOS;Diputado;Pedro Pablo;Alvarez-Salamanca Ramírez;CHL;CHL;2014-11-29;;http://www.camara.cl/camara/agenda_lobby.aspx?spaid=62&parid=923;http://www.camara.cl/camara/transparencia/viajes.aspx?spaid=62;http://www.camara.cl/camara/transparencia/donaciones.aspx?spaid=62;Diputado;NR006
80184;CAMARA DE DIPUTADOS;Diputado;Osvaldo;Andrade Lara;CHL;CHL;2014-11-29;;http://www.camara.cl/camara/agenda_lobby.aspx?spaid=51&parid=924;http://www.camara.cl/camara/transparencia/viajes.aspx?spaid=51;http://www.camara.cl/camara/transparencia/donaciones.aspx?spaid=51;Diputado;NR006
80185;CAMARA DE DIPUTADOS;Diputado;Claudio;Arriagada Macaya;CHL;CHL;2014-11-29;;http://www.camara.cl/camara/agenda_lobby.aspx?spaid=106&parid=969;http://www.camara.cl/camara/transparencia/viajes.aspx?spaid=106;http://www.camara.cl/camara/transparencia/donaciones.aspx?spaid=106;Diputado;NR006
80186;CAMARA DE DIPUTADOS;Diputado;Pepe;Auth Stewart;CHL;CHL;2014-11-29;;http://www.camara.cl/camara/agenda_lobby.aspx?spaid=4&parid=925;http://www.camara.cl/camara/transparencia/viajes.aspx?spaid=4;http://www.camara.cl/camara/transparencia/donaciones.aspx?spaid=4;Diputado;NR006
80187;CAMARA DE DIPUTADOS;Diputado;Ramón;Barros Montero;CHL;CHL;2014-11-29;;http://www.camara.cl/camara/agenda_lobby.aspx?spaid=58&parid=811;http://www.camara.cl/camara/transparencia/viajes.aspx?spaid=58;http://www.camara.cl/camara/transparencia/donaciones.aspx?spaid=58;Diputado;NR006
80188;CAMARA DE DIPUTADOS;Diputado;Germán;Becker Alvear;CHL;CHL;2014-11-29;;http://www.camara.cl/camara/agenda_lobby.aspx?spaid=78&parid=813;http://www.camara.cl/camara/transparencia/viajes.aspx?spaid=78;http://www.camara.cl/camara/transparencia/donaciones.aspx?spaid=78;Diputado;NR006
80189;CAMARA DE DIPUTADOS;Diputado;Jaime;Bellolio Avaria;CHL;CHL;2014-11-29;;http://www.camara.cl/camara/agenda_lobby.aspx?spaid=108&parid=970;http://www.camara.cl/camara/transparencia/viajes.aspx?spaid=108;http://www.camara.cl/camara/transparencia/donaciones.aspx?spaid=108;Diputado;NR006
80190;CAMARA DE DIPUTADOS;Diputado;Bernardo;Berger Fett;CHL;CHL;2014-11-29;;http://www.camara.cl/camara/agenda_lobby.aspx?spaid=116&parid=971;http://www.camara.cl/camara/transparencia/viajes.aspx?spaid=116;http://www.camara.cl/camara/transparencia/donaciones.aspx?spaid=116;Diputado;NR006
80191;CAMARA DE DIPUTADOS;Diputado;Gabriel;Boric Font;CHL;CHL;2014-11-29;;http://www.camara.cl/camara/agenda_lobby.aspx?spaid=121&parid=972;http://www.camara.cl/camara/transparencia/viajes.aspx?spaid=121;http://www.camara.cl/camara/transparencia/donaciones.aspx?spaid=121;Diputado;NR006
80192;CAMARA DE DIPUTADOS;Diputado;Pedro;Browne Urrejola;CHL;CHL;2014-11-29;;http://www.camara.cl/camara/agenda_lobby.aspx?spaid=49&parid=927;http://www.camara.cl/camara/transparencia/viajes.aspx?spaid=49;http://www.camara.cl/camara/transparencia/donaciones.aspx?spaid=49;Diputado;NR006
80193;CAMARA DE DIPUTADOS;Diputado;Cristián;Campos Jara;CHL;CHL;2014-11-29;;http://www.camara.cl/camara/agenda_lobby.aspx?spaid=70&parid=929;http://www.camara.cl/camara/transparencia/viajes.aspx?spaid=70;http://www.camara.cl/camara/transparencia/donaciones.aspx?spaid=70;Diputado;NR006
80194;CAMARA DE DIPUTADOS;Diputado;Karol;Cariola Oliva;CHL;CHL;2014-11-29;;http://www.camara.cl/camara/agenda_lobby.aspx?spaid=101&parid=973;http://www.camara.cl/camara/transparencia/viajes.aspx?spaid=101;http://www.camara.cl/camara/transparencia/donaciones.aspx?spaid=101;Diputado;NR006
80195;CAMARA DE DIPUTADOS;Diputado;Lautaro;Carmona Soto;CHL;CHL;2014-11-29;;http://www.camara.cl/camara/agenda_lobby.aspx?spaid=24&parid=930;http://www.camara.cl/camara/transparencia/viajes.aspx?spaid=24;http://www.camara.cl/camara/transparencia/donaciones.aspx?spaid=24;Diputado;NR006
80196;CAMARA DE DIPUTADOS;Diputado;Loreto;Carvajal Ambiado;CHL;CHL;2014-11-29;;http://www.camara.cl/camara/agenda_lobby.aspx?spaid=18&parid=974;http://www.camara.cl/camara/transparencia/viajes.aspx?spaid=18;http://www.camara.cl/camara/transparencia/donaciones.aspx?spaid=18;Diputado;NR006
80197;CAMARA DE DIPUTADOS;Diputado;Juan Luis;Castro González;CHL;CHL;2014-11-29;;http://www.camara.cl/camara/agenda_lobby.aspx?spaid=53&parid=931;http://www.camara.cl/camara/transparencia/viajes.aspx?spaid=53;http://www.camara.cl/camara/transparencia/donaciones.aspx?spaid=53;Diputado;NR006
80198;CAMARA DE DIPUTADOS;Diputado;Guillermo;Ceroni Fuentes;CHL;CHL;2014-11-29;;http://www.camara.cl/camara/agenda_lobby.aspx?spaid=9&parid=819;http://www.camara.cl/camara/transparencia/viajes.aspx?spaid=9;http://www.camara.cl/camara/transparencia/donaciones.aspx?spaid=9;Diputado;NR006
80199;CAMARA DE DIPUTADOS;Diputado;Fuad;Chahin Valenzuela;CHL;CHL;2014-11-29;;http://www.camara.cl/camara/agenda_lobby.aspx?spaid=77&parid=934;http://www.camara.cl/camara/transparencia/viajes.aspx?spaid=77;http://www.camara.cl/camara/transparencia/donaciones.aspx?spaid=77;Diputado;NR006
80200;CAMARA DE DIPUTADOS;Diputado;Marcelo;Chávez Velásquez;CHL;CHL;2014-11-29;;http://www.camara.cl/camara/agenda_lobby.aspx?spaid=112&parid=977;http://www.camara.cl/camara/transparencia/viajes.aspx?spaid=112;http://www.camara.cl/camara/transparencia/donaciones.aspx?spaid=112;Diputado;NR006
80201;CAMARA DE DIPUTADOS;Diputado;Daniella;Cicardini Milla;CHL;CHL;2014-11-29;;http://www.camara.cl/camara/agenda_lobby.aspx?spaid=94&parid=975;http://www.camara.cl/camara/transparencia/viajes.aspx?spaid=94;http://www.camara.cl/camara/transparencia/donaciones.aspx?spaid=94;Diputado;NR006
80202;CAMARA DE DIPUTADOS;Diputado;Juan Antonio;Coloma Alamos;CHL;CHL;2014-11-29;;http://www.camara.cl/camara/agenda_lobby.aspx?spaid=110&parid=976;http://www.camara.cl/camara/transparencia/viajes.aspx?spaid=110;http://www.camara.cl/camara/transparencia/donaciones.aspx?spaid=110;Diputado;NR006
80203;CAMARA DE DIPUTADOS;Diputado;Aldo;Cornejo González;CHL;CHL;2014-11-29;;http://www.camara.cl/camara/agenda_lobby.aspx?spaid=33&parid=933;http://www.camara.cl/camara/transparencia/viajes.aspx?spaid=33;http://www.camara.cl/camara/transparencia/donaciones.aspx?spaid=33;Diputado;NR006
80204;CAMARA DE DIPUTADOS;Diputado;Felipe;De Mussy Hiriart;CHL;CHL;2014-11-29;;http://www.camara.cl/camara/agenda_lobby.aspx?spaid=118&parid=978;http://www.camara.cl/camara/transparencia/viajes.aspx?spaid=118;http://www.camara.cl/camara/transparencia/donaciones.aspx?spaid=118;Diputado;NR006
80205;CAMARA DE DIPUTADOS;Diputado;José Manuel;Edwards Silva;CHL;CHL;2014-11-29;;http://www.camara.cl/camara/agenda_lobby.aspx?spaid=80&parid=935;http://www.camara.cl/camara/transparencia/viajes.aspx?spaid=80;http://www.camara.cl/camara/transparencia/donaciones.aspx?spaid=80;Diputado;NR006
80206;CAMARA DE DIPUTADOS;Diputado;Sergio;Espejo Yaksic;CHL;CHL;2014-11-29;;http://www.camara.cl/camara/agenda_lobby.aspx?spaid=111&parid=979;http://www.camara.cl/camara/transparencia/viajes.aspx?spaid=111;http://www.camara.cl/camara/transparencia/donaciones.aspx?spaid=111;Diputado;NR006
80207;CAMARA DE DIPUTADOS;Diputado;Marcos;Espinosa Monardes;CHL;CHL;2014-11-29;;http://www.camara.cl/camara/agenda_lobby.aspx?spaid=22&parid=836;http://www.camara.cl/camara/transparencia/viajes.aspx?spaid=22;http://www.camara.cl/camara/transparencia/donaciones.aspx?spaid=22;Diputado;NR006
80208;CAMARA DE DIPUTADOS;Diputado;Fidel;Espinoza Sandoval;CHL;CHL;2014-11-29;;http://www.camara.cl/camara/agenda_lobby.aspx?spaid=86&parid=837;http://www.camara.cl/camara/transparencia/viajes.aspx?spaid=86;http://www.camara.cl/camara/transparencia/donaciones.aspx?spaid=86;Diputado;NR006
80209;CAMARA DE DIPUTADOS;Diputado;Daniel;Farcas Guendelman;CHL;CHL;2014-11-29;;http://www.camara.cl/camara/agenda_lobby.aspx?spaid=100&parid=980;http://www.camara.cl/camara/transparencia/viajes.aspx?spaid=100;http://www.camara.cl/camara/transparencia/donaciones.aspx?spaid=100;Diputado;NR006
80210;CAMARA DE DIPUTADOS;Diputado;Ramón;Farías Ponce;CHL;CHL;2014-11-29;;http://www.camara.cl/camara/agenda_lobby.aspx?spaid=47&parid=839;http://www.camara.cl/camara/transparencia/viajes.aspx?spaid=47;http://www.camara.cl/camara/transparencia/donaciones.aspx?spaid=47;Diputado;NR006
80211;CAMARA DE DIPUTADOS;Diputado;Maya;Fernández Allende;CHL;CHL;2014-11-29;;http://www.camara.cl/camara/agenda_lobby.aspx?spaid=102&parid=981;http://www.camara.cl/camara/transparencia/viajes.aspx?spaid=102;http://www.camara.cl/camara/transparencia/donaciones.aspx?spaid=102;Diputado;NR006
80212;CAMARA DE DIPUTADOS;Diputado;Iván;Flores García;CHL;CHL;2014-11-29;;http://www.camara.cl/camara/agenda_lobby.aspx?spaid=19&parid=982;http://www.camara.cl/camara/transparencia/viajes.aspx?spaid=19;http://www.camara.cl/camara/transparencia/donaciones.aspx?spaid=19;Diputado;NR006
