FechaInicio_Viaje;FechaTermino_Viaje;Destino_Viaje;CostoTotal_Viaje;Monto_DesgloseViaje;OtroTipo_DesgloseViaje;Nombre_TipoDesglose;Nombre_FinancistaViaje;Apellidos_FinancistaViaje;Nombre_FinancistaViajeEntidad;IDPasivo;IDViaje_CodigoViaje;Nombre_Objeto;Otro_ObjetoViaje;Nombre_Institucion;IDORPortal_Institucion
2014-11-26;2014-11-28;ANTOFAGASTA;694203;394891;;Pasaje;;;MINISTERIO DE SALUD;81928;83;Otro;Agenda Ministra de Salud  Antofagasta Nº Vuelo                                                     salida                               fecha               hora salida             hora llegada LA 322 Operado por     A. MERINO BENITEZ      26-NOV-14                 18:20               20:20 LAN AIRLINES         26 noviembre 21:00  Cena. Participa Intendente, Seremi, Director Servicio Salud, parlamentarios. Hasta el momento se han excusado los parlamentarios.   27 noviembre  08:00 - 09:00  Reunión Equipo Directivo Salud Región Antofagasta  (Seremi Salud y Director Servicio Salud). Lugar: Servicio Salud. Bolivar # 523.  09:00 - 09:30  Visita Laboratorio Regional - SEREMI. Anuncios Agenda Medio Ambiental. Bolivar # 523. Directivos del servicio de salud, SEREMI, gremios de la salud, representantes colegios profesionales 09:45 - 10:30  Visita y bendición ecuménica obras realizadas en Unidad de Urgencias, Hospital Regional Antofagasta. Invitados: Representante Iglesia Católica e Iglesia Evangélica, Concejo Consultivo HRA, Parlamentarios, CORE Salud, gremios de la salud, representantes colegios profesionales 11:00 - 11:45  Punto Prensa Inversión en Salud Región de Antofagasta (Salud Pública y Redes Asistenciales) y Recorrido obras Hospital Concesionado Antofagasta. Representante Iglesia Católica e Iglesia Evangélica, Concejo Consultivo HRA, Parlamentarios, CORE Salud, Consejo Asesor Seremi y JJVV. Gremios de la salud, representantes colegios profesionales.    12:15 - 13:00  Recorrido obras y bendición ecuménica CESFAM Maria Cristina Rojas. Invitados: Representante Iglesia Católica e Iglesia Evangélica, Concejo Consultivo HRA, Parlamentarios, CORE Salud, Concejo Asesor Seremi, Comunidad, Alcaldesa Antofagasta. Gremios de la salud, representantes colegios profesionales 13:30 - 15:00  Almuerzo con alcaldes de la región, Intendente, Seremi y Director Servicio de Salud. Lugar: Hotel Diego de Almagro.  15:30 - 16:00  Inauguración Foro Regional de Salud. Lugar: Sala Ossa, Intendencia Antofagasta. Tema: Prevención de Cáncer en la Mujer. Convocados: 22 actores de institucionalidad pública, sociedad civil, CORES, Universidades, entre otros. 16:00 - 16:15  Punto de prensa Foro Regional de Salud 16:30 – 16:50  Entrevista Mercurio Antofagasta 17:00 – 17:40  Entrevista TVN red Antofagasta  18:00 – 18:20  Entrevista  Radio Madero (cobertura regional) (telefónica) 18:30 - 19:30  Reunión de trabajo con Intendente, Sector Salud y CORES. Lugar: Sala CORE – Intendencia.  28 de Noviembre  08:30 – 09:30 Desayuno con representantes de los gremios de la salud (APS – Hospitales –              SEREMI – Colegios profesionales).Ministra de salud -  Seremi de salud y equipo directivo del Servicio de salud.   10:00 – 10:30  Actividad Difusión VPH. Lugar: Auditorio Biblioteca Regional. Convocados: Centros de Padres y Apoderados, Sostenedores, Directores, Profesores, Seremi Educación. 10:45 – 11:00  Reunión representantes organización “Este Polvo Te mata “Lugar – Biblioteca regional – Ministra de salud, Seremi de Salud – Intendente Regional 11:15 – 11:45 Visita Centro de Rehabilitación Teletón Antofagasta. Ministra de salud – Intendente – Director de servicio de salud. 12:30 horas    Salida desde aeropuerto Cerro Moreno    Nº Vuelo                                                     salida                               fecha               hora salida            hora llegada                       Santiago LA 165 Operado por LAN AIRLINES       CERRO MORENO              28-NOV-14            13:15          15:05;SUBSECRETARÍA DE SALUD PÚBLICA ;AO001
2015-01-16;2015-01-19;Región de Los Ríos y  Región de Coquimbo.;653515;408552;;Pasaje;;;Subdere;81941;362;Relacionamiento institucional;1. Participación con la Presidenta de la República en Valdivia en la firma a las modificaciones al proyecto de ley sobre fortalecimiento de la regionalización para dotar de mayor autonomía y más atribuciones a los gobiernos regionales. (Ida a Valdivia en avión presidencial).  2. Participación, en la feria libre del sector Teniente Merino en Las Compañías, comuna de La Serena, del lanzamiento de la campaña “Entrega tu Arma”, del Ministerio del Interior. 3. Reunión de trabajo con el Equipo del Plan Territorios Rezagados, en dependencias de la Unidad Regional Subdere, Región de Coquimbo.;SUBSECRETARÍA DE DESARROLLO REGIONAL Y ADMINISTRATIVO (SUBDERE);AB002
2015-01-14;2015-01-14;ANTOFAGASTA;412058;412058;;Pasaje;;;MINISTERIO DE SALUD DE CHILE;82110;414;Entrevistas, reuniones o audiencias;REUNION SOBRE LA EXPOSICION OCUPACIONAL A HIPOBARIA INTERMITENTE CRONICA POR GRAN ALTITUD;SUBSECRETARÍA DE SALUD PÚBLICA ;AO001
2014-12-03;2014-12-05;chaiten;418263;418263;Costo Total Viajes;Otros;;;Corporacion Administrativa del Poder Judicial;81912;127;Visitas técnicas;Impeccionar terrenos fiscales para solicitar su destinación a bienes Nacionales.;CORPORACIÓN ADMINISTRATIVA DEL PODER JUDICIAL;NR001
2015-01-22;2015-01-23;Antofagasta;561557;418668;;Pasaje;;;Subsecretaria de Transportes;81709;455;Otro;Firma Convenio Estudio metro cable;SUBSECRETARIA DE TRANSPORTES;AN001
2015-01-14;2015-01-16;Antofagasta e iquique;666432;421466;;Pasaje;;;Subsecretaría de Previsión Social;81726;312;Relacionamiento institucional;Difusión Agenda Laboral Antofagasta (14-15 de enero) Difusión Agenda Laboral Iquique (16 de enero);SUBSECRETARÍA DE PREVISIÓN SOCIAL;AL002
2014-11-30;2014-12-04;Región de Magallanes, Chile;655593;423680;Viático;Otros;;;Subdere;81941;89;Visitas técnicas;1.  Reunión con Alcalde de Punta Arenas para examinar programas de inversión SUBDERE. 2. Entrevista en el Matinal: "Una Mañana Familiar", de Canal ITV Patagonia. 3. Inspección de obra de Agua Potable Rural en Pampa Redonda, Punta Arenas. 4. Inspección de obra a la remodelación Archivos y Biblioteca Regional, ex Cárcel de Punta Arena; obras ejecutadas con financiamiento del Programa Puesta en Valor del Patrimonio. Fondos BID. 5. Visita a Puerto Dársena y Centro Científico. 6. Participación en la Cuenta Pública del Consejo Regional de Magallanes. Auditórium Contraloría. 7. Reunión con el Consejo Regional de Magallanes, Intendencia Regional. 8. Traslado a comuna de Cabo de Hornos para sostener reunión con Alcaldesa de Cabo de Hornos y Gobernador de la Provincia de la Antártica Chilena. 9. Visita al Parque Etnobotánico Omora. 10. Visita técnica a la Construcción de Plaza Mirador, sector Simón Bolívar, Punta Arenas.   11. Visita a la Construcción de Plaza Progreso, Barrio Croata, Punta Arenas. 12. Traslado a Puerto Natales y reuniones de trabajo con Gobernador de la Provincia de Última Esperanza y Alcalde de la comuna de Puerto Natales. 13. Visita a paso Kirke. 14. Traslado a la comuna de Laguna Blanca y reunión almuerzo con Alcalde de la Comuna. 15. Retorno a Punta Arenas.;SUBSECRETARÍA DE DESARROLLO REGIONAL Y ADMINISTRATIVO (SUBDERE);AB002
2015-01-21;2015-01-23;Santiago de Chile;429968;429968;;Pasaje;;;Ministerio de Relaciónes Exteriores de Chile;81980;416;Entrevistas, reuniones o audiencias;Participar de la Reunión de Embajadores de Chile en América;SUBSECRETARÍA DE RELACIONES EXTERIORES;AC001
2015-01-29;2015-01-31;Región de Arica y Parinacota, Chile;642236;438098;;Pasaje;;;Ministerio de Vivienda y Urbanismo;81732;420;Entrevistas, reuniones o audiencias;Reunión FENAPO y Actividades publicas;SUBSECRETARIA DE VIVIENDA Y URBANISMO;AP001
2015-01-22;2015-01-25;Región de Aysén y Región de Magallanes y Antártica Chilena;959007;439817;;Pasaje;;;SUBTEL;81690;341;Visitas técnicas;Verificar el Plan de Conectividad entre las localidades de Tortel y Puerto Natales, organizado por el Gobierno Regional de Magallanes y Antártica Chilena.;SUBSECRETARÍA DE TELECOMUNICACIONES;AN002
2014-11-28;2014-12-01;Montevideo, Uruguay;447880;447880;;Pasaje;;;Servicio Electoral;82070;190;Otro;Invitación Segunda Elección para elegir Presidente y Vicepresidente de la República de Uruguay;SERVICIO ELECTORAL (SERVEL);AB006
2015-01-22;2015-01-25;Región de Aysén y Región de Magallanes y Antártica Chilena;959007;449099;Viático;Otros;;;SUBTEL;81690;341;Visitas técnicas;Verificar el Plan de Conectividad entre las localidades de Tortel y Puerto Natales, organizado por el Gobierno Regional de Magallanes y Antártica Chilena.;SUBSECRETARÍA DE TELECOMUNICACIONES;AN002
2014-12-15;2014-12-18;Paraná, Argentina;2750502;450094;Viático, 60%;Otros;;;Ministerio de Relaciones Exteriores;81783;239;Seminarios, Conferencias o Congresos;Participar en reunión de Ministros del Mercosur y cumbre de Jefes de Estado Mercosur y Estados Asociados;SUBSECRETARÍA DE RELACIONES EXTERIORES;AC001
2015-01-16;2015-01-17;Mendoza - Argentina;725028;458983;;Pasaje;;;Ministerio de Obras Públicas;81720;417;Relacionamiento institucional;Reunión Gobernador Provincial de Mendoza por Tunel Las Leñas. Análisis de proyectos de infraestructura Chile Mendoza: Sistema Cristo Redentor, Paso Pehuenche, Tren Trasandino Central.;SUBSECRETARÍA DE OBRAS PÚBLICAS;AM001
2014-12-21;2014-12-23;Región de Magallanes, Chile;708792;463826;;Pasaje;;;Ministerio de Vivienda y Urbanismo;81732;174;Entrevistas, reuniones o audiencias;Reunión con Asociación de Funcionarios. Reunión con Seremi y Directora Serviu. Visita de obras Cerro la Cruz. Entrevista la Prensa Austral. Inauguración obras complementarias de Barrio Jorge Cvitanic.;SUBSECRETARIA DE VIVIENDA Y URBANISMO;AP001
2014-12-03;2014-12-04;Antofagasta;647164;472269;;Pasaje;;;Subsecretaría de Energía;81765;95;Seminarios, Conferencias o Congresos;la II Conferencia Internacional Desierto Verde 2014: Desafíos del cambio climático y la bioenergía;SUBSECRETARIA DE ENERGÍA;AU002
2015-01-06;2015-01-10;BEIJING, CHINA;16582780;474540;;Estadía;;;MINISTERIO DE RELACIONES EXTERIORES;81810;309;Entrevistas, reuniones o audiencias;REUNION CELAC-CHINA;SUBSECRETARÍA DE RELACIONES EXTERIORES;AC001
2014-12-07;2014-12-10;VERACRUZ Y LIMA, PERU;478762;478762;;Alimentación;;;MINISTERIO DE RELACIONES EXTERIORES;81810;164;Otro;ACOMPAÑA A S.E. LA PRESIDENTA DE LA REPUBLICA E INTEGRA GIRA PRESIDENCIAL A LA XXIV CUMBRE IBEROAMERICANA DE JEFES DE ESTADO Y DE GOBIERNO EN VERACRUZ  Y A LA REUNIÓN COP20 EN LIMA;SUBSECRETARÍA DE RELACIONES EXTERIORES;AC001
2014-12-04;2014-12-05;GUAYAQUIL Y QUITO, ECUADOR;503324;503324;;Alimentación;;;MINISTERIO DE RELACIONES EXTERIORES;81810;163;Otro;ACOMPAÑAR A S.E. LA PRESIDENTA DE LA REPUBLICA AL TRASPASO PPT, CUMBRE UNASUR Y CUMBRES DE JEFES DE ESTADO, UNASUAR;SUBSECRETARÍA DE RELACIONES EXTERIORES;AC001
2014-12-04;2014-12-04;Puerto Montt y Chiloé, X Región de Los Lagos.;551763;510935;;Pasaje;;;Ministerio de Obras Pública;81720;233;Visitas técnicas;Sobre vuelo Chacao y Calbuco, y recibimiento de la plataforma para hacer los sondajes y mediciones del fondo marino para la construcción del Puente Chacao.;SUBSECRETARÍA DE OBRAS PÚBLICAS;AM001
2014-11-30;2014-12-05;Montevideo,Uruguay;2809400;560814;;Pasaje;;;Ministerio de Obras Públicas, Subsecretaria;81722;210;Entrevistas, reuniones o audiencias;Reuniones con Autoridades del Ministerio de Transportes y Obras Públicas del Uruguay, Participar XXV Reunión de COSIPLAN e IIRSA; En la V Reunión Ordinaria de Ministros COSIPLAN y en la II Reunión del Grupo de Trabajo Infraestructura para Integración física del Transporte, las Telecomunicaciones y la Integración    Fronteriza. - .CELAC.;SUBSECRETARÍA DE OBRAS PÚBLICAS;AM001
2015-01-27;2015-01-29;Madrid, España;6939636;588606;Viático;Otros;;;Subsecretaría de Turismo;81723;339;Visitas o eventos culturales;Asistencia a Feria Internacional de Turismo (Fitur) 2015;SUBSECRETARÍA DE TURISMO;AH011
2014-12-19;2014-12-20;Purén- Lumaco - Angol y Villarrica, Pucón /  IX Región de La Araucanía.;904539;761642;;Pasaje;;;Ministerio de Obras Públicas;81720;236;Celebraciones, conmemoraciones e inauguraciones,;Purén : reunión con Parlamentarios y alcalde Purén para revisar estado de obras de la comuna.  Visita inspectiva tercera etapa camino Purén Lumaco Reunión comunitaria y Parlamentarios para anuncio estudios pavimentación acceso  Parque Nacional Nahuelbuta, en Angol. Inauguración playa artificial Pucará, en Villarrica.;SUBSECRETARÍA DE OBRAS PÚBLICAS;AM001
2014-12-08;2014-12-10;WASHINGTON, ESTADOS UNIDOS DE AMÉRICA;888600;888600;PASAJE AÉREO;Otros;;;GRUPO BANCO MUNDIAL;81472;70;Seminarios, Conferencias o Congresos;SEMINARIOS, CONFERENCIAS O CONGRESOS;CONTRALORIA GENERAL DE LA REPUBLICA;NR002
2014-12-03;2014-12-05;Cartagena de Indias, Colombia;923378;923378;Viático;Otros;;;Ministerio Secretaría General de la Presidencia;81727;162;Seminarios, Conferencias o Congresos;Recibe invitación del Gobierno Colombiano para participar en VIII Reunión de la Red de Gobierno Electrónico de América Latina y el Caribe (GEALC), en Cartagena de Indias, Colombia;SUBSECRETARÍA GENERAL DE LA PRESIDENCIA;AF001
2014-12-30;2015-01-02;HAITÍ;956325;956325;;Estadía;;;Estado Mayor Conjunto;81693;280;Celebraciones, conmemoraciones e inauguraciones,;Acompañar al Sr. Ministro de Defensa Nacional en los saludos de fin de año realizados a las tropas chilenas desplegadas en Haití.;ESTADO MAYOR CONJUNTO;AD023
2014-12-09;2014-12-11;Montevideo, Uruguay;2516915;960759;Víatico;Otros;;;Subsecretaría para las Fuerzas Armadas;81692;166;Entrevistas, reuniones o audiencias;Participar en reunión de Viceministros de instancia ejecutiva del Consejo de Defensa Suramericano (CDS) UNASUR.;SUBSECRETARIA DE DEFENSA;AD021
2014-12-30;2015-01-01;Puerto Príncipe, Haití;964362;964362;Viático;Otros;;;Ministerio de Relaciones Exteriores;81783;450;Entrevistas, reuniones o audiencias;Llevar a cabo entrevistas con autoridades de Haití y Misión de Chile en MINUSTAH. Viaje en avión FACH.;SUBSECRETARÍA DE RELACIONES EXTERIORES;AC001
2015-01-12;2015-01-21;NUEVA YORK Y FILADELFIA, ESTADOS UNIDOS;6199443;1001161;;Alimentación;;;MINISTERIO DE RELACIONES EXTERIORES;81810;291;Entrevistas, reuniones o audiencias;PRESIDIR EL CONSEJO DE SEGURIDAD EN NUEVA YORK Y VISITA PRESIDENCIAL CON AUTORIDADES DE FILADELFIA;SUBSECRETARÍA DE RELACIONES EXTERIORES;AC001
2014-12-10;2014-12-12;NUEVA YORK, ESTADOS UNIDOS DE AMÉRICA;5820000;1380000;VIATICOS Y TRASLADOS;Otros;;;ORGANIZACIÓN DE NACIONES UNIDAS;81473;69;Entrevistas, reuniones o audiencias;ENTREVISTAS, REUNIONES O AUDIENCIAS;CONTRALORIA GENERAL DE LA REPUBLICA;NR002
2014-12-29;2015-01-02;Haití.;1417944;1417944;Traslado en avión institucional FACH. Viático incluyó gastos de alojamiento y alimentación.;Otros;;;Subsecretaría para las Fuerzas Armadas;81705;456;Celebraciones, conmemoraciones e inauguraciones,;Visita a las tropas chilenas desplegadas en Haití.;SUBSECRETARIA PARA LAS FUERZAS ARMADAS;AD022
2015-01-12;2015-01-21;NUEVA YORK Y FILADELFIA, ESTADOS UNIDOS;6199443;1501742;;Estadía;;;MINISTERIO DE RELACIONES EXTERIORES;81810;291;Entrevistas, reuniones o audiencias;PRESIDIR EL CONSEJO DE SEGURIDAD EN NUEVA YORK Y VISITA PRESIDENCIAL CON AUTORIDADES DE FILADELFIA;SUBSECRETARÍA DE RELACIONES EXTERIORES;AC001
2014-12-09;2014-12-11;Montevideo, Uruguay;2516915;1556156;Pasaje (Retorno);Otros;;;Subsecretaria de Defensa;81692;166;Entrevistas, reuniones o audiencias;Participar en reunión de Viceministros de instancia ejecutiva del Consejo de Defensa Suramericano (CDS) UNASUR.;SUBSECRETARIA DE DEFENSA;AD021
2014-12-08;2014-12-11;LIMA;3906000;1682000;Viatico;Otros;Subsecretaría del Medio Ambiente;;;81749;136;Seminarios, Conferencias o Congresos;Participación en Conferencia sobre EL Cambio Climático, COP 20;SUBSECRETARÍA DEL MEDIO AMBIENTE;AW002
2014-12-04;2014-12-09;lima;4006587;1682069;Viatico;Otros;;;Subsecretaria del Medio Ambiente;81752;107;Seminarios, Conferencias o Congresos;Naciones Unidas Conferencia sobre el cambio climático, COP20;SUBSECRETARÍA DEL MEDIO AMBIENTE;AW002
2015-01-14;2015-01-18;Alemania-Berlin;8640000;1700000;Viatico;Otros;;;Subsecretaría de Agricultura;81746;345;Otro;Asistir al Global Forum for Food and Agriculture 2015 y acompañar a S.E. La Presidenta de la República a Nueva York y Filadelfia.  Este tramo viajo en avión presidencial, sin costo para el Ministro.;SUBSECRETARÍA DE AGRICULTURA;AR001
2014-12-15;2014-12-18;Paraná, Argentina;2750502;2000343;;Pasaje;;;Ministerio de Relaciones Exteriores;81783;239;Seminarios, Conferencias o Congresos;Participar en reunión de Ministros del Mercosur y cumbre de Jefes de Estado Mercosur y Estados Asociados;SUBSECRETARÍA DE RELACIONES EXTERIORES;AC001
2014-11-30;2014-12-05;Montevideo,Uruguay;2809400;2130479;Viatico;Otros;;;Ministerio de Obras Públicas, Subsecretarria;81722;210;Entrevistas, reuniones o audiencias;Reuniones con Autoridades del Ministerio de Transportes y Obras Públicas del Uruguay, Participar XXV Reunión de COSIPLAN e IIRSA; En la V Reunión Ordinaria de Ministros COSIPLAN y en la II Reunión del Grupo de Trabajo Infraestructura para Integración física del Transporte, las Telecomunicaciones y la Integración    Fronteriza. - .CELAC.;SUBSECRETARÍA DE OBRAS PÚBLICAS;AM001
2014-12-08;2014-12-11;LIMA;3906000;2224000;;Pasaje;Subsecretaría del Medio Ambiente;;;81749;136;Seminarios, Conferencias o Congresos;Participación en Conferencia sobre EL Cambio Climático, COP 20;SUBSECRETARÍA DEL MEDIO AMBIENTE;AW002
2014-12-02;2014-12-05;París, Francia;2945924;2259602;;Pasaje;Juan Emilio Cheyre Espinosa. Dinero que será reembolsado por el Federal Department of Foreign Affairs, Suiza. Debido a su participación en calidad de experto en Taller organizado por el FDFA, lo que permitió su paso por Francia en la fecha del Foro OCDE.;;;82073;269;Seminarios, Conferencias o Congresos;Invitación a "Forum on Financing Democracy and Averting Policy Capture", organizado por la OCDE en cooperación con internacional IDEA y la Organización de Estados Americanos. La actividad consistió en asistir y participar en los debates como asimismo ser uno de los expositores del foro   en la OCDE en el tema "Ensuring compliance through effective incentive mechanisms", como representante del Servicio Electoral;SERVICIO ELECTORAL (SERVEL);AB006
2014-12-04;2014-12-09;lima;4006587;2324518;;Pasaje;;;Subsecretaria del Medio Ambiente;81752;107;Seminarios, Conferencias o Congresos;Naciones Unidas Conferencia sobre el cambio climático, COP20;SUBSECRETARÍA DEL MEDIO AMBIENTE;AW002
2014-11-30;2014-12-08;Haití;7967855;2334948;Viatico;Otros;;;Estado Mayor Conjunto;82056;102;Visitas técnicas;Revista de los Bienes Muebles Inventariables, de las tropas que se encuentran en el área de misión de MINUSTAH.;ESTADO MAYOR CONJUNTO;AD023
2014-12-27;2015-01-04;Haití;10045749;2378857;Viático;Otros;;;Estado Mayor Conjunto;81695;272;Otro;Preparar y acompañar visita del Ministro de Defensa Nacional al contingente chileno desplegado en misión de paz en Haití (MINUSTAH), para llevar saludo del Gobierno de Chile, con motivo de la celebración del Año Nuevo 2015.;ESTADO MAYOR CONJUNTO;AD023
2015-01-12;2015-01-21;NUEVA YORK Y FILADELFIA, ESTADOS UNIDOS;6199443;3696540;;Pasaje;;;MINISTERIO DE RELACIONES EXTERIORES;81810;291;Entrevistas, reuniones o audiencias;PRESIDIR EL CONSEJO DE SEGURIDAD EN NUEVA YORK Y VISITA PRESIDENCIAL CON AUTORIDADES DE FILADELFIA;SUBSECRETARÍA DE RELACIONES EXTERIORES;AC001
